venue_id,venueName,tag_id,tag,frequency,modelCount,wordCount,models,prompts,extraction_run_id
u8vW2rOIrcie0UBMII9p,Salón Palomilla,46ed0d9a-710f-5102-8065-f0974e326a68,walk-ins available,1,1,2,openai,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,7d65bc13-1029-5bde-a03e-d414e21634c7,walk-ins possible,1,1,2,openai,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,617198de-64f5-5119-931f-e5fc0468d1a0,warm nights,1,1,2,openai,minimal,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,3da1dac9-f1f2-5b52-be2c-b7d6847105e7,warm nights recommended,1,1,3,openai,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,6ebe419e-f3d6-53f2-9b75-d3b7ea22afbc,whole vibe,1,1,2,openai,short_phrase,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,3faa77d0-8559-5eb0-a4b3-337827988c39,worth returning,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
u8vW2rOIrcie0UBMII9p,Salón Palomilla,d31473ac-e315-5edd-a416-bc5770f4a932,worth revisiting,1,1,0,gemini,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,835ff5a7-96a4-5fc9-b1cf-92ff1bc9f57c,friendly staff,18,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,231a5c87-2c6a-5618-bcec-f89b6ad8f1d1,great ambiance,17,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,2e9841cd-70b2-5482-8b2e-a9b64b078b8d,pistachio matcha,16,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,140b806c-0618-5333-a8a6-a177b52ce047,worth the hype,16,3,3,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,a72b7f63-762c-5527-871b-24f250a096b9,delicious coffee,15,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,4af1bca0-4618-5b14-b53f-beaefb2d8e5b,delicious pastries,15,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,b0ee1b3d-88d2-5c3b-baa9-ce1c4be9e567,good vibes,15,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,c0f36686-fc36-55d0-a40a-69e6e193fcc9,limited seating,12,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,8264664d-4aec-5ac6-802f-459391c0ae91,strawberry cold foam matcha,12,3,4,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,688a1ab1-1dd1-5ca1-add5-afeb98c8536b,happy atmosphere,11,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,87af0b00-3635-5a9d-afa1-453950b0cad3,best matcha,10,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,ec4872c2-a224-5457-ad55-43e84c9c3065,ceremonial matcha,10,2,2,"claude,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,2c9d1237-053d-5e1c-9c3a-751bfcfaf293,delicious matcha,10,2,2,"gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,b4a7c66c-0969-5584-ad33-3b38e2cf8af5,very crowded,10,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,01fa7bd1-8ecd-53e0-8b5b-7e6106759b8e,cloud nine lomma latte,8,3,4,"claude,gemini,openai","anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,f8d1fc2e-74f3-5416-a5ed-b108ff20742e,trendy café,8,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,ba5c6d76-3341-5468-9908-ca957a2d1def,cool beverages,7,2,2,"gemini,openai","anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,ae035cdc-1ca1-567b-a75c-ee6d23d8399f,cozy atmosphere,7,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,d9288911-bfd7-594c-8b01-359d224d7ed6,efficient line,7,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,1b2b252b-8b51-5e26-a98d-713ccce4dd48,lack of space,7,3,3,"claude,gemini,openai","anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,e9f9662c-8dee-54ee-bbae-605fab34ed93,long wait,7,2,2,"claude,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,66cece54-ba8f-542d-a3c4-be758b4207da,long wait times,7,2,0,"claude,gemini","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,7a553644-83f9-5cd7-9ca7-66e290e6a50e,creamy matcha,6,3,2,"claude,gemini,openai","anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,ed8ce8c1-908d-5c94-be41-75384947d036,efficient service,6,2,2,"claude,openai","minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,76db914f-b499-5e8d-8841-0f72c48eb56c,elevated prices,6,2,0,"claude,gemini","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,eb86fd25-9a0f-5ef3-a502-2c23caebe0ad,good looking place,6,2,0,"claude,gemini","anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,a17e1747-36f1-5126-8206-c64468d2e7ae,quick service,6,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,bdd6e6cd-b85a-5a1e-9088-ac86e4007445,packed café,5,2,2,"claude,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,44db26cd-14c6-541a-9640-5f7373a4ecaa,pink cold foam matcha,5,2,4,"gemini,openai","anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,73dde53d-21c0-5f43-b5f5-d17f0865a1c5,trendy cafe,5,2,2,"gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,79c1e712-0257-5cc1-9368-ba1ce286fdad,cappuccino,4,1,0,claude,"anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,b6e9fa7f-d164-5478-864d-324b1d1f0e8c,cozy experience,4,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,19139a21-b9da-507d-8415-6934e11522bf,favorite coffee shop,4,2,3,"gemini,openai","anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,d6614ab0-a667-5813-9af6-c8f9125de61c,good coffee,4,1,2,openai,"anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,b7abe194-d8c1-58df-a1e4-69a51f1787cb,latte,4,1,0,claude,"anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,ee52b268-33e0-5764-892c-92a00307ac64,long line,4,2,2,"claude,openai","anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,6a5ebeeb-ee7f-5b3c-afe9-b9156c963967,long lines,4,3,2,"claude,gemini,openai","minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,08fcd60f-1cee-5ebb-a745-fe5596c0f4f4,seating challenge,4,3,2,"claude,gemini,openai",anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,3888dc24-d60d-5148-b5d1-c0d125d01e64,smiling people,4,2,2,"claude,openai","anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,eba59bf1-c171-533d-a6c4-3f7eddaec57d,top ceremonial matcha,4,2,3,"gemini,openai","anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,958c998e-bf81-5e88-90ab-832c859b96e9,crowded,3,1,1,openai,"minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,41f73251-81d1-513c-bd56-82ee296b2bb4,elevated price,3,3,2,"claude,gemini,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,d796c63f-2f74-5c80-9c2f-d69d7059b288,famous for matcha,3,2,0,"claude,gemini","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,9c8e47da-53ab-5874-9fa7-51b566bbcf39,famous matcha,3,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,efed9e2a-798b-54af-ae9e-ce03eaf43b17,fast service,3,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,08e8fca0-65ea-55e6-a46a-a626a969660f,limited space,3,2,2,"gemini,openai","anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,458e308c-8045-5373-b2f8-58318876ea29,trendiest café,3,2,2,"gemini,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,624f720f-15c1-5211-99d3-7c82c5f3f766,amazing cappuccino,2,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,9fd8e713-02d2-5bbc-9633-0874e69877b6,amazing latte,2,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,fecfce3e-938b-587e-a5d3-4700c20e58f2,cloud nine latte,2,2,3,"gemini,openai",short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,f67e6fec-5d3f-5386-8308-9110a7fdc015,cozy,2,1,0,claude,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,3aaf9778-0733-55dc-baa5-0aaddbcb2faf,cozy vibe,2,2,2,"gemini,openai",minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,fecc9cbe-0c0e-5fca-9abf-cde221bd59e1,crowded venue,2,2,2,"gemini,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,9e84f8c3-76a2-5724-9732-792daff52ae5,favorite cafe,2,1,2,openai,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,11cfa50b-f3a3-5b4b-8497-f53977de2fbc,great latte,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,1441bc4d-4685-583e-954a-6d3b3deb9e26,high price,2,1,2,openai,"anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,cd3d2e08-ed45-5bbc-9995-e5326e0afa28,low-carb option,2,1,2,openai,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,03fbbd96-0bbb-5554-80d7-5180343a99ba,low-carb options,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,192acaff-e054-58f2-9d2e-644753c88d68,matcha,2,1,0,claude,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,23c2348c-32c3-5f30-9bef-13c0fbaab3f3,packed cafe,2,1,2,openai,"anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,8c16f453-fde5-5b98-80b1-7340e2d0d565,staff shortage,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,01be2ff6-3e20-5932-a4ec-f2fc2ed6e865,strawberry cold foam,2,1,0,claude,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,b3e04bb1-bd56-5bbd-8c27-bd3295b5c861,well made cappuccino,2,1,3,openai,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,7a9bb998-02ad-5efe-8b66-3edb098bb0e9,well-balanced matcha,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,19e41a94-863c-55ec-b169-ab82253b7147,worth the price,2,2,3,"gemini,openai","anti_hallucination,minimal",week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,4de9c5a0-2918-5246-9b96-8eb54c800644,amazing lattes,1,1,2,openai,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,2318cfea-4ada-5654-b1e1-fe9896261658,balanced flavor,1,1,2,openai,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,239f6c3e-e777-5c5b-81ed-c1c96bf0ae18,best matcha in monterrey,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,4569ccb2-1e45-58da-a02c-dba5e9d256d6,bustling atmosphere,1,1,0,gemini,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,daf9c2b6-5bb4-5f30-823c-07f3780ac29d,cappuccino or latte,1,1,3,openai,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,99832abe-8fe3-51c7-97a0-21a829efbe21,challenging seating,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,49bf0d87-13dc-5559-af6e-a27534e1890e,coffee,1,1,0,claude,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,2b4e89a0-5398-5868-b8a6-2266458e393e,crowded space,1,1,2,openai,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,007bb0e6-ef5c-5022-a19e-0a47cf12678c,delicious,1,1,0,claude,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,0cc0fd81-f7d0-53d9-a0b9-84fed592a21f,delicious cappuccino,1,1,2,openai,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,191401c1-37f4-5468-b75f-aabef068aaa2,delicious latte,1,1,2,openai,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,b06ce6d2-84be-5587-a0d3-a35b50e4bd0a,enjoyable visit,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,45bddfed-8fa0-543e-91df-d20f253c48a8,expensive prices,1,1,0,claude,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,795a320a-e9a8-5a9f-bca3-c9cfd998ecb5,for coffee lovers,1,1,0,gemini,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,d7e45c10-2a10-57dd-a3ab-5cb420e93ddc,for matcha lovers,1,1,0,gemini,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,5b6a3b40-ed4d-502a-9c58-660b004fd382,friendly atmosphere,1,1,2,openai,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,a888e34e-4f7f-56ff-8d6b-4835e761e439,friendly crowd,1,1,2,openai,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,1749f5ad-50d4-585a-9ead-64b1f64671a7,friendly service,1,1,2,openai,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,e66d3253-6843-5234-9aa7-b2069217a43c,good ambiance,1,1,0,claude,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,a1fcbedf-d9bb-576c-a66b-637dbbe0fe6d,good pastries,1,1,0,claude,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,8ce56e83-d283-5157-8335-3ce327ed5b09,great cappuccino,1,1,2,openai,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,edfc8ce9-685b-5f29-9883-ad94d1f0909f,happy staff,1,1,0,claude,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,25b2be8c-9330-5bf0-a2d2-c786a2951cd9,high-quality matcha,1,1,0,gemini,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,78d75954-6344-5eaf-acae-4b7510da5d36,kind atmosphere,1,1,2,openai,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,21cbb01d-99d9-5dd7-b38b-fbb146da0960,kind place,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,a05b57c8-e58d-52d2-a2ce-69ca10480a5c,kind service,1,1,0,claude,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,8285c092-f1e3-5c29-a2ab-21ed6fe5cd52,limited low-carb options,1,1,0,gemini,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,170871bc-3fd2-5c24-b94c-053dcc7ed19a,local favorite,1,1,0,gemini,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,e6cb0e21-0e77-586c-8bba-5f78ddae3f57,long waits,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,cb297c42-282e-5184-9d47-f414a57643ea,low carb options,1,1,3,openai,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,bbb6b769-0466-50a3-97d8-69b100a3b004,low carb options needed,1,1,0,claude,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,ee55628d-dd8e-5ed8-b3eb-b53ee0d26e64,low-carb options needed,1,1,3,openai,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,b5f56fef-a57a-5b2a-a2be-ce5c63ec0231,matcha hype,1,1,2,openai,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,32d1a883-5c29-5425-a840-26c7eb86b78f,often crowded,1,1,0,gemini,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,1392d304-5bb7-54b2-a50c-80963e869f12,packed,1,1,0,claude,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,46c4be63-5973-5105-9c58-3c068d82eab9,packed crowd,1,1,2,openai,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,d54ae5b5-7861-50c6-8bd5-5d48df0a8e01,pastries,1,1,0,claude,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,c80849c1-5ed5-5fba-9fb2-bd04cea87853,pastries delicious,1,1,2,openai,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,a9dd1e8b-2cf9-51c8-85e1-721698ee8e5a,pink cold foam,1,1,3,openai,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,018fe880-0abf-5cc1-8f9b-015202545234,pink foam matcha,1,1,3,openai,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,ad10207a-23b1-5d90-ad21-e482573f68ea,premium price,1,1,2,openai,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,b96aa2b0-9517-5c3d-adbc-572fd5b01658,quality coffee,1,1,0,claude,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,c6e38bc6-7219-565f-a27e-2b9b3c56f56f,smiling crowd,1,1,2,openai,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,b4d8d9cc-7be8-5c05-93ed-5926b020f82c,space issue,1,1,2,openai,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,a5dd7c80-a1fc-509a-8d08-2208b3065046,specialty coffee,1,1,0,gemini,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,96597ed7-dc79-5e8c-9e2d-a7763ac469d9,specialty matcha,1,1,0,gemini,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,2e162810-43a0-56c0-a5b8-59b108301d15,staffing changes,1,1,2,openai,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,62304532-7215-533d-a884-97faace52148,staffing issues,1,1,2,openai,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,570662fc-96e4-56ab-92d9-e6c6ec5da6f5,strawberry balance,1,1,2,openai,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,aff07097-a996-505c-bdf1-0aab11a53cae,strawberry foam matcha,1,1,3,openai,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,a87fc799-61c5-5f78-a2b4-31050c488726,strawberry matcha,1,1,0,gemini,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,d14dc448-59ab-5d76-bb2f-c7217cf26772,trendiest cafe,1,1,2,openai,minimal,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,eb370cf1-227e-58bd-a8e7-a8f2d419be68,try lomma & limma,1,1,4,openai,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,43ecd5ef-8a39-59e1-b996-09144fc4b56c,well-balanced,1,1,0,claude,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,9ead6136-5009-5af0-ae34-da273d715d98,well-balanced drinks,1,1,0,claude,short_phrase,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,6af2b275-6f95-54f6-9b64-1ece9e71c879,well-done coffee,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,7d0b81f5-0ec3-5de8-ae29-2a4f5bff888d,well-made coffee,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
uArT2VoMgJcf4He0J45p,Café Lomma & Limma,7581f9c6-8a53-59d6-ab7b-05dd3e9c227e,worth hype,1,1,2,openai,short_phrase,week2_run_20251223_191104
uLaalAatm9VAoxdwimrK,Jabalina Distrito Armida,fd7f79c2-4e1d-5f84-a447-fec9e3c16b15,excellent service,18,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uLaalAatm9VAoxdwimrK,Jabalina Distrito Armida,1e80b624-1c7e-5b24-a92f-5f83955652e6,great food,16,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uLaalAatm9VAoxdwimrK,Jabalina Distrito Armida,5c7ea8d6-fc8e-586b-864e-235c3f264e3b,fantastic atmosphere,15,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uLaalAatm9VAoxdwimrK,Jabalina Distrito Armida,72273564-cfd1-5c8f-8ed0-297b038085fa,fair price,14,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uLaalAatm9VAoxdwimrK,Jabalina Distrito Armida,853322da-2224-5677-9697-64dfc2502f25,great recommendations,13,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
uLaalAatm9VAoxdwimrK,Jabalina Distrito Armida,606470ec-1895-5a9c-9c94-ca3ff64f83bf,chicharrón de la ramos,12,3,4,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
